RowNum	OrigBook	OrigRef	MatchedBook	MatchedRef	Score	SplitMethod	QuoteLen	Status
2012	Jn	11:18	Jn	11:18	0.0000	period	25	STRUCTURAL_GAP
2013	Jn	11:17	Jn	11:17	0.1585	period	378	LOW_CONFIDENCE
2014	Jn	11:28	Jn	11:28	0.1765	period	494	LOW_CONFIDENCE
2015	Jn	11:24	Jn	11:24	0.0000	period	18	STRUCTURAL_GAP
2016	Jn	11:4	Jn	11:4	0.2400	period	272	LOW_CONFIDENCE
2017	Jn	11:24	Jn	11:24	0.2308	period	80	LOW_CONFIDENCE
2018	Jn	11:16	Jn	11:16	0.2143	period	146	LOW_CONFIDENCE
2019	Jn	11:20	Jn	11:20	0.2059	period	155	LOW_CONFIDENCE
2020	Jn	11:36	Jn	11:36	0.0000	period	23	STRUCTURAL_GAP
2021	Jn	11:47	Jn	11:47	0.0000	period	24	STRUCTURAL_GAP
2022	Jn	11:58	Jn	11:58	0.0000	period	29	STRUCTURAL_GAP
2023	Jn	11:15	Jn	11:15	0.0000	period	20	STRUCTURAL_GAP
2024	Jn	11:33	Jn	11:33	0.0000	period	24	STRUCTURAL_GAP
2025	Jn	11:57	Jn	11:57	0.0769	period	22	LOW_CONFIDENCE
2026	Jn	11:27	Jn	11:27	0.2051	period	172	LOW_CONFIDENCE
2027	Jn	11:14	Jn	11:14	0.0000	period	33	STRUCTURAL_GAP
2028	Jn	11:19	Jn	11:19	0.2174	period	70	LOW_CONFIDENCE
2029	Jn	11:6	Jn	11:6	0.2414	period	111	LOW_CONFIDENCE
2030	Jn	11:23	Jn	11:23	0.2174	period	125	LOW_CONFIDENCE
2031	Jn	11:16	Jn	11:16	0.1111	period	16	LOW_CONFIDENCE
2032	Jn	11:1	Jn	11:1	0.1500	period	90	LOW_CONFIDENCE
2033	Jn	11:17	Nm	15:23	0.2857	period	116	MARGINAL
2034	Jn	8:19	Jn	8:19	0.0968	period	101	LOW_CONFIDENCE
2035	Jn	8:47	Jn	8:47	0.0000	period	21	STRUCTURAL_GAP
2036	Jn	8:2	Jn	8:2	0.2353	period	190	LOW_CONFIDENCE
2037	Jn	8:7	Jn	8:7	0.2063	period	412	LOW_CONFIDENCE
2038	Jn	8:14	Jn	8:14	0.1667	period	99	LOW_CONFIDENCE
2039	Jn	8:26	Jn	8:26	0.2264	period	237	LOW_CONFIDENCE
2040	Jn	8:1	Jn	8:1	0.1549	period	349	LOW_CONFIDENCE
2041	Jn	8:25	Jn	8:25	0.1429	period	25	LOW_CONFIDENCE
2042	Jn	8:47	Jn	8:47	0.2368	period	178	LOW_CONFIDENCE
2043	Jn	8:3	Jn	8:3	0.2000	period	206	LOW_CONFIDENCE
2044	Jn	8:4	Jn	8:4	0.2157	period	268	LOW_CONFIDENCE
2045	Jn	8:3	Jn	8:3	0.1538	period	256	LOW_CONFIDENCE
2046	Jn	8:30	Jn	8:30	0.0000	period	17	STRUCTURAL_GAP
2047	Jn	8:58	Jn	8:58	0.1429	period	30	LOW_CONFIDENCE
2048	Jn	8:24	Jn	8:24	0.1739	period	195	LOW_CONFIDENCE
2049	Jn	8:2	Jn	8:2	0.2273	period	207	LOW_CONFIDENCE
2050	Jn	8:27	Acts	11:28	0.3125	period	223	MARGINAL
2051	Mk	8:24	Mk	8:24	0.1346	period	769	LOW_CONFIDENCE
2052	Mk	8:5	Mk	8:5	0.2162	period	167	LOW_CONFIDENCE
2053	Mk	8:17	2Mc	6:22	0.2558	period	182	MARGINAL
2054	Mk	8:3	Mk	8:3	0.2381	period	101	LOW_CONFIDENCE
2055	Mk	8:1	Mk	8:1	0.2188	period	171	LOW_CONFIDENCE
2056	Mk	8:22	Mk	8:22	0.1618	period	356	LOW_CONFIDENCE
2057	Mk	8:22	Mk	8:22	0.1074	period	793	LOW_CONFIDENCE
2058	1Cor	5:5	1Cor	5:5	0.1633	period	277	LOW_CONFIDENCE
2059	1Cor	5:13	1Cor	5:13	0.1579	period	141	LOW_CONFIDENCE
2060	1Cor	5:5	1Cor	5:5	0.2051	period	188	LOW_CONFIDENCE
2061	1Cor	5:6	1Cor	5:6	0.1406	period	364	LOW_CONFIDENCE
2062	1Cor	5:4	1Cor	5:4	0.1200	period	81	LOW_CONFIDENCE
2063	1Cor	5:17	1Cor	5:17	0.1613	period	152	LOW_CONFIDENCE
2064	1Cor	5:3	1Cor	5:3	0.2121	period	145	LOW_CONFIDENCE
2065	1Cor	5:10	1Cor	5:10	0.1923	period	117	LOW_CONFIDENCE
2066	1Cor	5:19	1Cor	5:19	0.0000	period	17	STRUCTURAL_GAP
2067	1Cor	5:14	1Cor	5:14	0.1818	period	197	LOW_CONFIDENCE
2068	1Cor	5:9	1Cor	5:9	0.2143	period	185	LOW_CONFIDENCE
2069	Gal	1:19	Gal	1:19	0.2000	period	35	LOW_CONFIDENCE
2070	Gal	1:2	Gal	1:2	0.2000	period	35	LOW_CONFIDENCE
2071	Gal	1:8	Gal	1:8	0.1429	period	21	LOW_CONFIDENCE
2072	Gal	1:9	Gal	1:9	0.2353	period	148	LOW_CONFIDENCE
2073	Gal	1:18	Gal	1:18	0.2222	period	20	LOW_CONFIDENCE
2074	Dt	1:11	Dt	1:11	0.2051	period	190	LOW_CONFIDENCE
2075	Dt	1:3	Dt	1:3	0.2222	period	155	LOW_CONFIDENCE
2076	Dt	1:9	Dt	1:9	0.2000	period	17	LOW_CONFIDENCE
2077	Dt	1:28	Jb	34:35	0.2667	period	38	MARGINAL
2078	Dt	1:3	Dt	1:3	0.2222	period	65	LOW_CONFIDENCE
2079	Dt	5:6	Dt	5:6	0.1034	period	120	LOW_CONFIDENCE
2080	Dt	5:13	Sir	7:17	0.2500	period	51	MARGINAL
2081	Dt	5:6	3Jn	1:8	0.2609	period	86	MARGINAL
2082	Dt	5:10	Dt	5:10	0.1579	period	193	LOW_CONFIDENCE
2083	Eph	5:15	Eph	5:15	0.1724	period	139	LOW_CONFIDENCE
2084	Eph	5:10	Eph	5:10	0.1852	period	101	LOW_CONFIDENCE
2085	Eph	5:1	Eph	5:1	0.0000	period	16	STRUCTURAL_GAP
2086	Eph	5:26	Eph	5:26	0.0000	period	51	STRUCTURAL_GAP
2087	Eph	5:1	Eph	5:1	0.0667	period	102	LOW_CONFIDENCE
2088	Eph	5:1	Eph	5:1	0.0000	period	22	STRUCTURAL_GAP
2089	Eph	5:3	Eph	5:3	0.0000	period	54	STRUCTURAL_GAP
2090	Eph	5:32	Eph	5:32	0.3500	period	81	OK
2091	Eph	5:12	Eph	5:12	0.1905	period	57	LOW_CONFIDENCE
2092	Col	1:2	Col	1:2	0.1250	period	211	LOW_CONFIDENCE
2093	Col	1:16	Col	1:16	0.1613	period	396	LOW_CONFIDENCE
2094	Col	1:18	Col	1:18	0.1569	period	247	LOW_CONFIDENCE
2095	Col	1:19	Col	1:19	0.1356	period	352	LOW_CONFIDENCE
2096	Col	1:1	Col	1:1	0.0000	none	20	STRUCTURAL_GAP
2097	Col	1:17	Col	1:17	0.0714	tilde	27	LOW_CONFIDENCE
2098	Col	1:18	Col	1:18	0.0000	period	19	STRUCTURAL_GAP
2099	Col	1:5	Col	1:5	0.1667	period	153	LOW_CONFIDENCE
2100	Col	1:9	Col	1:9	0.1750	period	181	LOW_CONFIDENCE
2101	Col	1:12	Col	1:12	0.0000	period	28	STRUCTURAL_GAP
2102	Col	1:23	1Thes	1:10	0.2903	none	92	MARGINAL
2103	Col	1:6	Col	1:6	0.1471	period	157	LOW_CONFIDENCE
2104	Col	1:13	Col	1:13	0.1724	period	148	LOW_CONFIDENCE
2105	Col	1:17	Col	1:17	0.0000	none	28	STRUCTURAL_GAP
2106	Col	1:1	Col	1:1	0.1212	period	90	LOW_CONFIDENCE
2107	Col	1:1	Col	1:1	0.2000	period	69	LOW_CONFIDENCE
2108	Col	1:14	2Thes	2:13	0.3182	period	60	MARGINAL
2109	Col	1:2	Col	1:2	0.1685	period	545	LOW_CONFIDENCE
2110	Col	1:4	Col	1:4	0.1818	period	33	LOW_CONFIDENCE
2111	Col	1:1	Col	1:1	0.0000	period	16	STRUCTURAL_GAP
2112	Col	1:10	2Thes	3:10	0.3429	period	154	MARGINAL
2113	Col	1:14	Col	1:14	0.2000	period	71	LOW_CONFIDENCE
2114	Col	1:14	Col	1:14	0.1833	period	441	LOW_CONFIDENCE
2115	Col	1:7	Tb	4:8	0.2500	period	23	MARGINAL
2116	Col	1:9	Col	1:9	0.1765	period	154	LOW_CONFIDENCE
2117	Col	1:27	Col	1:27	0.1818	period	24	LOW_CONFIDENCE
2118	Col	1:4	Col	1:4	0.2000	period	32	LOW_CONFIDENCE
2119	Col	1:5	Col	1:5	0.0000	period	25	STRUCTURAL_GAP
2120	Col	1:1	Col	1:1	0.2143	period	118	LOW_CONFIDENCE
2121	Col	1:4	Col	1:4	0.2000	period	227	LOW_CONFIDENCE
2122	Col	1:1	Col	1:1	0.1875	period	72	LOW_CONFIDENCE
2123	Col	1:14	Col	1:14	0.1667	period	20	LOW_CONFIDENCE
2124	Col	1:14	Col	1:14	0.1765	period	146	LOW_CONFIDENCE
2125	Col	1:16	Col	1:16	0.1860	period	192	LOW_CONFIDENCE
2126	Col	1:3	Col	1:3	0.1429	period	19	LOW_CONFIDENCE
2127	Col	1:9	Col	1:9	0.1102	period	843	LOW_CONFIDENCE
2128	Col	1:11	Col	1:11	0.1636	period	282	LOW_CONFIDENCE
2129	Col	1:12	Col	1:12	0.1282	period	193	LOW_CONFIDENCE
2130	Col	1:14	Col	1:14	0.1923	period	67	LOW_CONFIDENCE
2131	Col	1:4	Col	1:4	0.1429	period	52	LOW_CONFIDENCE
2132	Mk	10:15	Mk	10:15	0.1750	period	181	LOW_CONFIDENCE
2133	Mk	10:5	Mk	10:5	0.2083	period	99	LOW_CONFIDENCE
2134	Mk	10:4	Mk	10:4	0.2000	period	228	LOW_CONFIDENCE
2135	Mk	10:30	Mk	10:30	0.2105	period	189	LOW_CONFIDENCE
2136	Mk	1:1	Mk	1:1	0.1944	period	202	LOW_CONFIDENCE
2137	Mk	1:12	Mk	1:12	0.1967	period	267	LOW_CONFIDENCE
2138	Mk	1:4	Mk	1:4	0.1628	period	238	LOW_CONFIDENCE
2139	Mk	1:20	Mk	1:20	0.1711	period	393	LOW_CONFIDENCE
2140	Mk	1:2	2Tm	3:7	0.2917	period	144	MARGINAL
2141	Mk	1:9	Mk	1:9	0.1239	period	567	LOW_CONFIDENCE
2142	Mk	1:16	Mk	1:16	0.1818	period	290	LOW_CONFIDENCE
2143	Mk	1:3	Mk	1:3	0.1319	period	494	LOW_CONFIDENCE
2144	Tit	1:8	Tit	1:8	0.1429	period	22	LOW_CONFIDENCE
2145	Phlm	1:10	Phlm	1:10	0.2321	period	275	LOW_CONFIDENCE
2146	Phlm	1:5	Phlm	1:5	0.1449	period	417	LOW_CONFIDENCE
2147	Phlm	1:3	Heb	4:3	0.2632	period	248	MARGINAL
2148	Phlm	1:1	Phlm	1:1	0.2000	period	153	LOW_CONFIDENCE
2149	Phlm	1:4	Phlm	1:4	0.2200	period	225	LOW_CONFIDENCE
2150	Phlm	1:6	Phlm	1:6	0.1379	period	119	LOW_CONFIDENCE
2151	Phlm	1:9	Phlm	1:9	0.1375	period	569	LOW_CONFIDENCE
2152	Phlm	1:10	Phlm	1:10	0.1250	period	18	LOW_CONFIDENCE
2153	Phlm	1:18	Phlm	1:18	0.2250	period	162	LOW_CONFIDENCE
2154	Phlm	1:1	Ez	14:10	0.2759	period	121	MARGINAL
2155	Phlm	1:3	Phlm	1:3	0.1667	period	69	LOW_CONFIDENCE
2156	Phlm	1:4	Phlm	1:4	0.1739	tilde	325	LOW_CONFIDENCE
2157	Phlm	1:12	Phlm	1:12	0.1400	period	265	LOW_CONFIDENCE
2158	Phlm	1:17	Phlm	1:17	0.1948	period	443	LOW_CONFIDENCE
2159	Phlm	1:18	Gn	46:23	0.2857	period	28	MARGINAL
2160	Phlm	1:19	Phlm	1:19	0.2000	period	17	LOW_CONFIDENCE
2161	Phlm	1:21	Phlm	1:21	0.1750	period	275	LOW_CONFIDENCE
2162	Phlm	1:23	Phlm	1:23	0.1739	period	238	LOW_CONFIDENCE
2163	Phlm	1:3	1Jn	2:9	0.2727	period	74	MARGINAL
2164	Phlm	1:22	Phlm	1:22	0.1020	period	172	LOW_CONFIDENCE
2165	Phlm	1:5	Phlm	1:5	0.1667	period	84	LOW_CONFIDENCE
2166	Phlm	1:10	Phlm	1:10	0.2381	period	92	LOW_CONFIDENCE
2167	Phlm	1:23	Phlm	1:23	0.1339	period	878	LOW_CONFIDENCE
2168	Phlm	1:25	Phlm	1:25	0.1912	period	352	LOW_CONFIDENCE
2169	Phlm	1:14	Phlm	1:14	0.2051	period	119	LOW_CONFIDENCE
2170	Phlm	1:25	Phlm	1:25	0.2000	period	40	LOW_CONFIDENCE
2171	Phlm	1:15	Phlm	1:15	0.0000	period	25	STRUCTURAL_GAP
2172	Phlm	1:17	Phlm	1:17	0.0385	period	40	LOW_CONFIDENCE
2173	Phlm	1:2	Phlm	1:2	0.1585	period	496	LOW_CONFIDENCE
2174	Phlm	1:5	Phlm	1:5	0.1750	period	475	LOW_CONFIDENCE
2175	Phlm	1:18	Phlm	1:18	0.2000	period	241	LOW_CONFIDENCE
2176	Phlm	1:13	Phlm	1:13	0.0000	period	16	STRUCTURAL_GAP
2177	Phlm	1:19	Phlm	1:19	0.0000	period	29	STRUCTURAL_GAP
2178	Phlm	1:1	Phlm	1:1	0.2286	period	192	LOW_CONFIDENCE
2179	Phlm	1:25	Phlm	1:25	0.2000	period	32	LOW_CONFIDENCE
2180	Phlm	1:6	Phlm	1:6	0.1714	period	432	LOW_CONFIDENCE
2181	Phlm	1:17	Phlm	1:17	0.1944	tilde	138	LOW_CONFIDENCE
2182	Phlm	1:2	Phlm	1:2	0.1667	period	94	LOW_CONFIDENCE
2183	Mk	11:4	2Sm	23:39	0.3077	period	57	MARGINAL
2184	Mk	11:16	Gal	6:7	0.2857	period	18	MARGINAL
2185	Mk	11:2	Jn	1:4	0.2500	period	89	MARGINAL
2186	Mk	11:2	Mk	11:2	0.0417	period	26	LOW_CONFIDENCE
2187	Mk	1:6	Mk	1:6	0.1852	period	125	LOW_CONFIDENCE
2188	Mk	1:13	Mk	1:13	0.1765	period	297	LOW_CONFIDENCE
2189	Mk	1:27	Mk	1:27	0.1509	period	326	LOW_CONFIDENCE
2190	Mk	1:15	Mk	1:15	0.0714	none	18	STRUCTURAL_GAP
2191	Mk	1:23	Mk	1:23	0.0000	period	16	STRUCTURAL_GAP
2192	Mk	1:18	Mk	1:18	0.0000	period	19	STRUCTURAL_GAP
2193	Mk	1:3	Mk	1:3	0.0000	period	17	STRUCTURAL_GAP
2194	Mk	1:18	Mk	1:18	0.2222	period	16	LOW_CONFIDENCE
2195	Mk	1:1	Mk	1:1	0.1364	period	270	LOW_CONFIDENCE
2196	Mk	1:14	Mk	1:14	0.1892	tilde	202	LOW_CONFIDENCE
2197	Rom	1:22	Rom	1:22	0.1698	period	329	LOW_CONFIDENCE
2198	Rom	1:25	Rom	1:25	0.2000	period	100	LOW_CONFIDENCE
2199	Rom	1:26	Rom	1:26	0.2174	period	124	LOW_CONFIDENCE
2200	Rom	1:8	Rom	1:8	0.2000	period	61	LOW_CONFIDENCE
2201	Rom	1:14	2Cor	10:17	0.3333	period	29	MARGINAL
2202	Rom	1:1	Rom	1:1	0.2069	period	159	LOW_CONFIDENCE
2203	Rom	1:15	Rom	1:15	0.1972	period	387	LOW_CONFIDENCE
2204	Rom	1:15	Rom	1:15	0.2059	period	144	LOW_CONFIDENCE
2205	Rom	1:16	Rom	1:16	0.1951	period	199	LOW_CONFIDENCE
2206	Rom	1:17	Rom	1:17	0.2222	period	77	LOW_CONFIDENCE
2207	Rom	1:20	Rom	1:20	0.1429	period	22	LOW_CONFIDENCE
2208	Rom	1:20	Rom	1:20	0.1739	period	247	LOW_CONFIDENCE
2209	Rom	1:13	Rom	1:13	0.1493	period	407	LOW_CONFIDENCE
2210	Rom	1:13	Rom	1:13	0.2308	period	25	LOW_CONFIDENCE
2211	Rom	1:18	1Mc	1:13	0.3077	period	65	MARGINAL
2212	Rom	1:33	Rom	1:33	0.0000	period	31	STRUCTURAL_GAP
2213	Rom	1:20	Rom	1:20	0.1444	period	534	LOW_CONFIDENCE
2214	Rom	1:21	Rom	1:21	0.1282	period	205	LOW_CONFIDENCE
2215	Rom	1:21	Rom	1:21	0.2308	period	56	LOW_CONFIDENCE
2216	Rom	1:15	Rom	1:15	0.0909	period	44	LOW_CONFIDENCE
2217	Rom	1:9	Rom	1:9	0.1538	period	90	LOW_CONFIDENCE
2218	Rom	1:17	Rom	1:17	0.1429	period	20	LOW_CONFIDENCE
2219	Rom	1:3	Rom	1:3	0.1944	period	287	LOW_CONFIDENCE
2220	Jn	1:4	Jn	1:4	0.1579	period	293	LOW_CONFIDENCE
2221	Jn	1:10	Jn	1:10	0.1375	period	527	LOW_CONFIDENCE
2222	Jn	1:15	Jn	1:15	0.1698	period	516	LOW_CONFIDENCE
2223	Jn	1:20	Jn	1:20	0.1628	period	192	LOW_CONFIDENCE
2224	Jn	1:17	Jn	1:17	0.0909	period	26	LOW_CONFIDENCE
2225	Jn	1:3	Jn	1:3	0.1852	period	290	LOW_CONFIDENCE
2226	Mk	1:7	Mk	1:7	0.1231	period	474	LOW_CONFIDENCE
2227	Mk	1:2	Mk	1:2	0.2143	period	68	LOW_CONFIDENCE
2228	Mk	1:4	Mk	1:4	0.1875	period	149	LOW_CONFIDENCE
2229	Mk	1:18	Mk	1:18	0.1333	period	257	LOW_CONFIDENCE
2230	Mk	1:4	Mk	1:4	0.1765	period	282	LOW_CONFIDENCE
2231	Mk	1:6	Mk	1:6	0.1905	period	189	LOW_CONFIDENCE
2232	Mk	1:8	Ps	67:6	0.2593	period	103	MARGINAL
2233	Mk	1:3	Mk	1:3	0.1818	period	189	LOW_CONFIDENCE
2234	Mk	1:7	Mk	1:7	0.1525	period	325	LOW_CONFIDENCE
2235	Mk	1:16	Mk	1:16	0.2222	period	55	LOW_CONFIDENCE
2236	Jn	1:16	Jn	1:16	0.1852	period	113	LOW_CONFIDENCE
2237	Mk	1:10	Mk	1:10	0.1750	period	230	LOW_CONFIDENCE
2238	Jude	1:10	Jude	1:10	0.2174	period	82	LOW_CONFIDENCE
2239	Jude	1:9	Jude	1:9	0.1515	period	131	LOW_CONFIDENCE
2240	Jude	1:10	Jude	1:10	0.1923	period	87	LOW_CONFIDENCE
2241	Apc	1:19	Apc	1:19	0.1806	period	455	LOW_CONFIDENCE
2242	Apc	1:6	Apc	1:6	0.1818	period	161	LOW_CONFIDENCE
2243	Nm	1:4	Nm	1:4	0.1591	period	188	LOW_CONFIDENCE
2244	Nm	1:6	Nm	1:6	0.1552	period	330	LOW_CONFIDENCE
2245	Nm	1:13	Nm	1:13	0.1429	period	101	LOW_CONFIDENCE
2246	Nm	1:1	Nm	1:1	0.2368	period	208	LOW_CONFIDENCE
2247	Nm	1:2	Nm	1:2	0.1250	period	27	LOW_CONFIDENCE
2248	Nm	1:5	Nm	1:5	0.1500	period	326	LOW_CONFIDENCE
2249	Nm	1:5	Gn	46:23	0.2500	period	28	MARGINAL
2250	Nm	1:9	Nm	1:9	0.1818	period	72	LOW_CONFIDENCE
2251	Nm	1:12	Nm	1:12	0.1250	period	27	LOW_CONFIDENCE
2252	Nm	1:2	Jb	31:11	0.2667	period	43	MARGINAL
2253	Nm	5:8	Nm	5:8	0.2051	period	196	LOW_CONFIDENCE
2254	Nm	5:9	Nm	5:9	0.2424	period	152	LOW_CONFIDENCE
2255	Nm	5:10	Nm	5:10	0.1800	period	265	LOW_CONFIDENCE
2256	Nm	5:11	Nm	5:11	0.2143	period	47	LOW_CONFIDENCE
2257	Nm	5:10	Nm	5:10	0.2381	period	52	LOW_CONFIDENCE
2258	Nm	5:7	Nm	5:7	0.1379	period	351	LOW_CONFIDENCE
2259	Nm	5:5	Nm	5:5	0.1429	period	43	LOW_CONFIDENCE
2260	Nm	5:6	Nm	5:6	0.1750	period	157	LOW_CONFIDENCE
2261	Nm	5:15	Nm	5:15	0.1149	period	478	LOW_CONFIDENCE
2262	Nm	13:1	Sir	25:22	0.2632	period	87	MARGINAL
2263	Nm	13:7	Nm	13:7	0.1923	period	104	LOW_CONFIDENCE
2264	Nm	13:17	Nm	13:17	0.1579	period	519	LOW_CONFIDENCE
2265	Nm	13:18	Nm	13:18	0.1486	period	321	LOW_CONFIDENCE
2266	Nm	13:18	Nm	13:18	0.2414	period	92	LOW_CONFIDENCE
2267	Nm	13:18	Nm	13:18	0.1500	period	448	LOW_CONFIDENCE
2268	Nm	13:18	Nm	13:18	0.1818	period	55	LOW_CONFIDENCE
2269	Nm	13:5	Nm	13:5	0.2353	period	91	LOW_CONFIDENCE
2270	Nm	13:6	Nm	13:6	0.1765	period	267	LOW_CONFIDENCE
2271	Nm	13:9	Nm	13:9	0.1579	period	189	LOW_CONFIDENCE
2272	Nm	13:1	Nm	13:1	0.1892	period	193	LOW_CONFIDENCE
2273	Nm	19:4	Nm	19:4	0.1429	period	47	LOW_CONFIDENCE
2274	Nm	19:3	Nm	19:3	0.1818	period	195	LOW_CONFIDENCE
2275	Jn	19:18	Jn	19:18	0.1579	period	338	LOW_CONFIDENCE
2276	Jn	19:11	Jn	19:11	0.2368	period	186	LOW_CONFIDENCE
2277	Jn	19:18	Jn	19:18	0.1875	period	109	LOW_CONFIDENCE
2278	Jn	19:20	Jn	19:20	0.1754	period	324	LOW_CONFIDENCE
2279	Jn	19:29	Jn	19:29	0.0909	period	41	LOW_CONFIDENCE
2280	Jn	19:21	Jn	19:21	0.1818	period	39	LOW_CONFIDENCE
2281	Jn	19:10	Jn	19:10	0.0000	period	16	STRUCTURAL_GAP
2282	Jn	19:27	Ex	39:20	0.2500	period	29	MARGINAL
2283	Jn	19:38	Jn	19:38	0.0000	period	23	STRUCTURAL_GAP
2284	Jn	19:18	Jn	19:18	0.1000	period	34	LOW_CONFIDENCE
2285	Jn	19:58	Jn	19:58	0.0000	period	21	STRUCTURAL_GAP
2286	Jn	19:26	Jn	19:26	0.0000	period	19	STRUCTURAL_GAP
2287	Jn	19:9	Jn	19:9	0.0000	period	19	STRUCTURAL_GAP
2288	Jn	19:14	Jn	19:14	0.2000	tilde	71	LOW_CONFIDENCE
2289	Jn	19:53	Jn	19:53	0.1579	period	75	LOW_CONFIDENCE
2290	Nm	19:6	Nm	19:6	0.1333	period	58	LOW_CONFIDENCE
2291	Jn	19:47	Jn	19:47	0.0000	period	21	STRUCTURAL_GAP
2292	Jn	19:71	Jn	19:71	0.2000	period	55	LOW_CONFIDENCE
2293	Jn	19:9	Jn	19:9	0.1429	period	80	LOW_CONFIDENCE
2294	Jn	19:27	Jn	19:27	0.0625	period	62	LOW_CONFIDENCE
2295	Jn	19:20	Eph	5:23	0.4375	period	54	OK
2296	Jn	19:18	Jn	19:18	0.0000	period	17	STRUCTURAL_GAP
2297	Jn	19:14	Jn	19:14	0.0769	period	28	LOW_CONFIDENCE
2298	Jn	19:40	Jn	19:40	0.1429	period	28	LOW_CONFIDENCE
2299	Jn	19:58	Jn	19:58	0.1667	period	18	LOW_CONFIDENCE
2300	Jn	19:67	Jn	19:67	0.1515	period	102	LOW_CONFIDENCE
2301	Jn	19:49	Jn	19:49	0.1538	period	44	LOW_CONFIDENCE
2302	Jn	19:24	Jn	19:24	0.0000	period	22	STRUCTURAL_GAP
2303	Jn	19:20	Jn	19:20	0.0000	period	18	STRUCTURAL_GAP
2304	Jn	19:43	Jn	19:43	0.2353	period	65	LOW_CONFIDENCE
