BookAbbrev	Chapter	Verse	VerseText_1609
Is	5	13	The carpenter hath firetched out a-rule, he wife hath formed it witha plaine: he hath made-it with corners, .and hath deuife the fafbioned it roundwwith the compaffe; and he hath made the image of a fictions of mi,as it were abeauritul man dwelling in a houfe.14.He hath cut downe their owne cedars,takenthe elme tree, & the okethat{tood among the- trees cf the doGrines and foreft: he hath planted the pine tree, which therayne nouriihed,
Is	5	15	And it was made afyre for men: he tooke ofthem , .and was warmed ; and whieh they © kindled rhé,& baked bread:but of the reft he wrought a God,& adored; know were feyned “ih Ppp 2 he mace ‘by themfelues: Neither are fo content, but draw the fim- pleco embrace and adore the fame inuen- tions. A litle after he shew- ech,thacthe Catholike iChurch of jChrit shal be euer free from ifuch idolatrie: quite cStrarie \to Prozeftants laffertion that the Church should have fallen & been in idolatrie mianie hundred} Hveares toge- ther. (d)In al this Prophecie of the Church of Chrift the Prophet aliu- deth to the hi- ftoric of Tery- ifalem deftroy- ed by the Chaldees, and reedified * by permifion of Cyrus & times of Ag- rias, {Darius,in the geus & Zacha- 502 THE PROPHECIE i fore it.
Is	5	16	Halfe he burnt with {culptil,and bowed downe betore it, 1 alee ‘of tk halite broyled he fleth & cate it:he fod pottage, and was flied and was warmed ,and fayd:Aha,] am warme , I haue Ken t FES, 17 But the refttherof he madeaGod , ang 3 Jeulpel to him es be : fore it d befeecheth,faying : Deliver me, or ens They have not knowen, nor vnderftood : for they haue for otten that their eies could not fee _, and that they coul nota er- ftasdwith ther hart.
Is	5	19	They doe not recount in caer ein € : ner x arnt wit K teele , that they fhould fay : Haltet crof [haue burn eon and I hate baked bread vpon the coales therof iT sn provled ‘ f f fhal ] make anico}: fleth,& hane eaten, and of therefttherof fha [mak fa r f : t is afhes ; an vnwite before the ftocke of atree:
Is	5	20	Partthero 2 vnwit noice & he wil not fauchis foule,nor fay:Perhaps there ise lie in ny riehe hand.2 1.Remember thefe things, o lacob , and rae! > Feat ¢ thou art my feruant,.] haue formed thee,thou art my (sruanto Hirac ak ae ; ; me not,22,] haue cleane taken away thine iniquitie Ss oe fl a mift:returne to mebecaufe] hauereedemed thee.23.Prayie ye, oheauere becaute the Lord hath done mercie : make iubilation ye ences ofthe carth:ye mountaynes found prayfe,thou foreft & oe tree ther of, becaufe the Lord hath redeemed Jacob,and \raels mathe Borifed. ; er, fro : h our Lord thy redeemet,& thy maker, ve Loti al things,that alone ftretch out the eauens , that eftablish the earth, and none with me,
Is	5	25	Tharmake ene gees ot fii ide , and turne the fouthfayers.into uric. Tha i backward and that make their know ledge ki 2
Is	5	6	ma ray' cth VF of hi lishechthe counfe fen. the word of his feruant, and accomp nfel fe i : be inhabited;& to the cities d)tolerufalem : Thou shalt be 5 Beeb ay i dI wil ravie vpthe delerts therot, 27, f : You shal bebuilt , and I wil ray pt tsth Wwhekis to the depth:Bethou defolare,and thy riuers1 wil drie vp. 26. ho fa . Cyrus:Thou art my paftour, and thou ihalt accomplt ny wil Who fay to lerufalem: Thou shalt be buile; and to the temple: Thou shakbe formed, Cuap, cee ,
Is	5	2	Par, Meee. ipring vp withal :i the Lord haue created him.g.Woe to him that gaine- llouing themas OF IS ATE, 503
Is	45	1	, The. part. The deliuerie . : sor lof the Lewes Cyrus by Gods prouidence ouercomming Babylon wil deliver she Iewes from tom Babylon captimitie.
Is	45	4	Tet # reprebended becanle he acknowlegeth not God 8. ¥pon by Cyrus King} : , . : f Medes and which occafion the Prophes foresheweth she comming of Chrift; 1.
Is	45	4	n figure lo of whom he addeth more of Cyrns:
Is	45	18	and awonshesh shat shere is burone Perfians, now trac God. alfo of Affy- rians. (a) Becanfe all + Kings that rei Hy s fayth the Lord to my (b) Chrift Cyrus, gocamong the whofe right hid I hauetaken to tubdew the Geh- (Pave, were ane tiles before his face, and to turne the backes of \nointed with Kings, andto open the doores before him, and the joyle , Cyrus is gates {hal not be fhur.
Is	45	2	I wil goe before thee , and icalled Chrift, = 2 me I wil humble the glorious of the earth: I wil breake though hewas iE oS. CS Tt thebrafen gates , and wil burft the iron barres.
Is	45	3	wines And1 wil gine thee hidden treafures, and myfteries of fecrets : thatthou j mony of ar- may ft know that Lam the Lord , which cal thy name, the God of Irael. Inointing.
Is	45	4	For my feruant Jacob,and Irael myneeleét,and 1 haue called thee (b) :2) $.Ieromno- by thy name: J hauerefembled thee, and (¢) thou haft not knowen me, te rere en
Is	45	5	Ithe Lord, & there is nane els:befide me there isno God: J girded thee, 3) an, ele and thou haft not knowen me :
Is	45	6	thatthey which are trom the rifing of Cyrus fading the funne, and which are trom the wedt may Know , that there isnone his name long befide me, Iche Lord, andthere is none other,
Is	45	7	thatforme light, and before prophe- create derknefle , make peace, and create euil ;] the Lord that coe al fied by Malas, theiethings.$.(¢) Droppe dev. ye heauens from abou, and let the clouds “ ; ° > Cros” benctolous to rayne the juti : be the earth opened , & bud forth a fauiour : & let iuftice ‘the Lewes, ; fayeth his maker, a ineard of the earthen pottes : fhal the clay fay to him ithe familiar thar fathioneth ir: What makeft thou,& thy worke is without hands?
Is	45	10	Ged of Woe to him that favthto his tather: Why doeft thou beget : and tothe {c) But thoucht woman : Why doefi thou trauel ? 11.Thus fayth our Lord thcholy one of ihe knew and~ ‘Mrael,the makertherot : Aske me things to come : cécerning my children ‘profefted one & the work of my hands command you me,
Is	45	12	I made the earth:& man pod 2 & Noo ~vpon the fame I haue created : my hands ftretched forth the heauens, and iyet An ai) I have commanded altheir hoft.13.] have rayfed him vp to iuftice,& wil jconuerted in direct al his wayes:he fhal build my citie,& difmiffe my captiuitie:not for \al points ‘of re price,nor tor guifts, fayth our Lordthe God of hoftes.
Is	45	14	Thus fayth our iigion » heither Lord : Thelabourof Aegypr, and the marchandife of Aethiopia, and ot Cine’ God hee Sabaim the high men ihal pafleto thee , & shal be thine : they ihal walke joenensi. boon! after thee,they {hal goc bound with manicles : & they fhal adore thee,& fed gehe had,& fhal befeech chee:Onlie in thee is God,and there is no God befide thee, 15 fe knew not Verily thou art God hidden , the God of Hrael a fauiour,
Is	45	16	They ate al [God righily. L DThe? confounded , and afhamed : the forgers of crrours are gone together into ¢? The Propher > D 5 D in the former Ppp 3 contuuon a prophecie con- templatin Chriftasina fgure,now ele. uated more in {pirit > Prophe- creth of Chriftl tonly who build his Charch’ Ypona fure rock. Nos of {Cyrus » who being aduan- ced by God, yer, iperfealy knew, inor Gods. 4, nor of Zoroba- bel, whadid not-releale the people from captiuitic, bur tozeth=r with others. was teleafed , nei- ther had the tide of a King, but lined in fubieéion to other Kings, S Lerom in banc Loca. call-d alfo Sa- tdrnus , was of, fi uch eftima- tion, that rhey jofered to him, Mn facrifice not only men that were taken captiaes, bur-. alfo their owne fonnes, Nabo, otherwife’ cal- led Dacon,was an efpecial idol-among ft thePhiliftiums
Is	45	1	Rege $i t <)Bcl or Belus, it 504 THE PROPHECIE confufion,
Is	45	17	Iftael is faued in our Lord with eternal faluation: you fhal not be confounded, and you shal not be ashamed for euer and euer, 18, Becaufe thus fayth our Lord that crearedthe heavens, the verie God thar formed the earth, and made it , the verie maker therof: he did not create it invaine:to be inhabited he formed it.I the Lord, and there,is none other, 19,Thaue not {poken in fecret, ina darke place o: the earth 1 haue not iaydto the feed of Lacob:Seck me in vayne.1-the Lord that {peake iuftice, thar declare right things.
Is	45	20	Gather ye together, -and come, and approch together ye that-are faued of the Gentiles: they haue been ignio- rant that litt vp the wood of their gtauen worke, and aske of aGod that faueth not,
Is	45	21	Declare ye ,and come, and confule together : who hath made this to be heard trom the begynning , fromthat time foretold this? Haue nor I the Lord, and there is ao God befides buz1 > Aiuft God, and that faueth there is none befide me.
Is	45	22	Be contierred to me, and you lhal be{aued al yeendes-of the earth: becaufe] am Ged, and there is none other, 23,1 hane {worne by. my (elf, the word of iuftice fhal proceede out of my mouth, and fhal nor.returne,.becaufe. cuerie knee thal be bowed tome, and euerietonguc thal {weare,
Is	45	24	Therfore in.our Lord , thal he fay, are my iuftices and empire:: they {hal come co him, and al thar refift. him, fhal be confounded, 25..In our Lord fhal al.the feed of. Ltael be- iuftuhed and prayied.
Is	46	3	where vpon the lewes are admo- nished to returne from finne, to Gods true feruice,.
Is	46	12	And faluation is pre- mifed by Chrift. Ex isbroken, («) Nabo is deftroyed : their idols are made to beaits & cattel, your burdés of heauie weight -euen yntowearines.
Is	46	2	They haue meked away, and are AZ broken together ; they could not faue him that caried thé, & cheir foule shal poe into captiuitie,
Is	46	3	Heare me;o- “houfe-of lacob, al the remmant of the houfe-of Ifrae!, which arecaried of my wombe,are borne vp of my matrice.4,Euen vnto old age] amthe fame, and vato hoare haires I wil carie :1 haue made, &.; Twilbeare : I wil carie, and wil faue.
Is	46	5	Wheno haue you refembled me, and made me equal , and compared me, and made melike?
Is	46	6	You that ‘contribute gold out of thebag, and weigh filuer with balance : hyring a goldimith tomake a God : and they fal downeand adore,
Is	46	7	They beare im oncheir fhoulders carying,.and fetting him in his place, and he {hal j {tand , and thal not moue ‘out of. his place. Yea when they thal crie alfo vnto him ,he fhal not heare:from tribulation he sha! not fauethem, 8, Kom. ig. Phil... Rm, Rememberthis, and be confounded:recurne ye transgteflours to the hart, '
Is	46	9	Remembre . IN alam F- Enfr. st. Lipec. 8.) OF ITS ATE, 505 g.Remember the former world,becaufe] am God, and there iso God befide, neither is therethe likero me.1o-Which shew the laft thing from the beginning , and from the begynning the things that as yet were not done,faying : My counfel thal ftand, & almy wil thal be done:11,. Which .cal (b) abird from the eaft, and from a farre countrie., the man af mine -owne wil, and I haue fpoken, and wilbring it: I haue created, and wil docit,
Is	46	12	Heare me ye hard harced,which are far from iuftice.
Is	46	13	I hane made my iuftice neer, it (hal not be far of, and my faluationshal nor tarie. 1 wil giue faluation in Sion, and my glorieto Irael. Cuaw XLVIL The deRtruftion of Babylon is further prophecied , for their pride,
Is	46	8	arrogancie, 10 and forcerse. { , Owe downe, fitin theduft(s}o Virgin daughter of Babylon, fit-onthe ground ; there is no throne forche daughter of the-Chaldees , becaufe thou {hale no more be called nice and tender.
Is	46	2	Take a mil, and frinde meale:make bare thy rurpitude, @ diicouer the fhoulder,vncouer the thighs, pafle the y tiuers,
Is	46	3	Thyneignomime thal be.difcouered , and . thy reproch iual be feen : Lwil cdke vengeance,and no man fhal refift me.4.Qur redeemer,the Lord of hoftes is his name,the holic one of Ifrael.
Is	46	5	Sitholding thy peace, and enter into darknes , 9 daughter of the.Chaldees : becaufe thou fhalt no more be called the ladie of Kingdoms,6,1 was angrie agaynit my people, 1 (>) haue conzamina- ted imine inherirance, and haue giuen chem into thy hand : thou haft-not shewed mercies to them: vpon the ancient thou haft madethy yoke exceeding heauie,
Is	46	7	And thou haft fayd : J wilibe a ladie for euer; thou haft not put thefe things vpon thy hart, neither haft thou remem. bred thy later end,
Is	46	8	And now hearethefethingsthou that art delicate, and dwelleft confidently,that fayeft in thy hart: am, and there is.nane els befide me: I shal nor fit a widow , and 1 shal not know barrennedfe, g. Thefe two things shal come to thee odenly in one day, .barrennefle and widowhood, Al things are come vpon thee, becaufe of the multitude of thy forceries, and forthe vehement -hatdnes of thine inchanters, 10, And thou hafi confidence in thy malice , and haft fayd: There is none that feeth me, Thy .. ijdom,andthy knowledge,this hath deceiued.thee, And thou haft fayd in thy hart: I am, and befide me there is none forher. xz, Evil shal come vpon thee , and thou shale not know the tyGing therof ; and calamitic shal fal violently vpan thee, which thou canft not.expiate : .miferie shal come vpon thee fodenly , whichthou shair t (b) Not Cyrust (faith S$. Ie. rom ) bur Chrift the O- rient ftarre, 1 prophecied by Balaam, Nom.
Is	46	24	whom the Sages came to adore from the: Eaft.Mas.2. 4 4 + a) Babylon not hitherto oner- come at laft was brought to miferie and deftruction, b)Gods people cStaminating 4 themfelues J iwith finne, iwere fuffered ‘to fal into ig- inominious ‘Captivities but IGod giueth them graceof - repentance, & then feuerely punisheth their vamer- ciful afiliGers. 4 iz) By waters in the Hebrew phrafe is here vnderftood the fountaine , or (pring , the Prophet fpea- king £0 thofe hat were of the tribe of Tuda:who chai- denged the {pecially preeminences- and‘blefsings of Tfrael ehe Patriareh,but had nothis vertues of for= titude, and in- eral fightof’ od, fignified y the name frael. (b)God Iparech! thee a tranfgreffour from the wembe. 9. (c). For my names fake I wil conferueth is peeple,nor for their Te 506 THE PROPRECIE fhalt not know.
